date,co,no,no2,o3,so2,pm2_5,pm10,nh3
2022-09-05 07:00:00,223.64,1.75,6.94,60.8,6.38,1.63,2.74,1.06
2022-09-05 08:00:00,223.64,1.36,7.2,58.65,5.78,1.48,2.68,0.99
2022-09-05 09:00:00,226.97,0.71,8.57,55.07,5.48,1.46,3.03,1.04
2022-09-05 10:00:00,233.65,0.07,10.71,50.78,5.84,1.7,3.9,1.25
2022-09-05 11:00:00,236.99,0.01,11.31,48.64,5.96,2.1,4.86,1.44
2022-09-05 12:00:00,243.66,0.01,12.17,45.42,6.26,2.55,5.76,1.61
2022-09-05 13:00:00,250.34,0.01,13.54,42.2,6.74,2.92,6.14,1.77
2022-09-05 14:00:00,260.35,0.02,15.59,39.7,7.27,3.31,6.45,1.92
2022-09-05 15:00:00,270.37,0.02,18.34,36.84,7.87,3.6,6.36,1.95
2022-09-05 16:00:00,257.02,0.02,17.48,38.27,7.99,3.14,5.2,1.69
2022-09-05 17:00:00,243.66,0.01,16.11,40.05,8.11,2.81,4.5,1.47
2022-09-05 18:00:00,236.99,0.01,16.28,39.7,8.46,2.78,4.16,1.28
2022-09-05 19:00:00,240.33,0.02,17.99,36.12,8.94,2.89,4.17,1.33
2022-09-05 20:00:00,243.66,0.04,20.39,31.47,9.42,3.14,4.49,1.5
2022-09-05 21:00:00,247.0,0.07,22.62,27.18,10.01,3.4,4.82,1.66
2022-09-05 22:00:00,253.68,0.15,25.36,22.53,10.97,3.83,5.44,1.92
2022-09-05 23:00:00,287.06,1.19,31.19,15.2,12.4,5.16,7.48,2.47
2022-09-06 00:00:00,330.45,7.15,31.19,14.66,14.19,6.52,9.48,2.88
2022-09-06 01:00:00,333.79,8.94,29.82,17.52,15.5,6.46,9.34,2.94
2022-09-06 02:00:00,297.07,4.97,25.7,24.68,14.78,5.07,7.33,2.66
2022-09-06 03:00:00,243.66,1.29,14.05,45.42,9.54,2.7,3.95,1.5
2022-09-06 04:00:00,233.65,1.26,12.17,51.5,8.82,2.41,3.53,1.35
2022-09-06 05:00:00,233.65,1.2,11.82,53.64,8.58,2.28,3.37,1.28
2022-09-06 06:00:00,233.65,1.15,12.68,52.93,8.7,2.29,3.38,1.36
2022-09-06 07:00:00,236.99,0.95,14.22,50.07,9.3,2.38,3.55,1.5
2022-09-06 08:00:00,236.99,0.5,14.74,48.64,9.18,2.36,3.72,1.49
2022-09-06 09:00:00,303.75,0.52,26.39,31.11,8.46,4.0,6.97,2.98
2022-09-06 10:00:00,393.87,1.72,38.73,11.09,7.75,6.69,11.75,4.24
2022-09-06 11:00:00,460.62,5.31,42.16,3.35,7.63,9.55,16.63,4.62
2022-09-06 12:00:00,480.65,6.76,41.47,2.15,7.33,11.24,19.69,4.37
2022-09-06 13:00:00,467.3,6.09,39.76,2.44,7.57,11.67,20.36,3.89
2022-09-06 14:00:00,467.3,6.26,38.73,2.26,8.34,12.27,20.68,3.83
2022-09-06 15:00:00,467.3,7.15,39.07,1.56,8.82,12.62,20.6,3.61
2022-09-06 16:00:00,407.22,3.91,37.01,3.44,8.58,10.11,15.95,2.37
2022-09-06 17:00:00,343.8,1.15,32.56,8.76,8.82,7.49,11.5,1.73
2022-09-06 18:00:00,317.1,0.78,31.19,10.1,9.06,6.73,9.98,1.55
2022-09-06 19:00:00,327.11,1.84,34.27,5.1,9.06,7.67,10.97,1.71
2022-09-06 20:00:00,340.46,5.31,35.64,1.05,9.42,9.14,12.63,1.85
2022-09-06 21:00:00,367.16,13.41,32.22,0.07,8.7,11.25,15.42,2.03
2022-09-06 22:00:00,420.57,26.6,26.05,0.0,7.99,14.94,20.48,2.47
2022-09-06 23:00:00,580.79,51.41,22.62,0.15,9.18,23.44,32.83,4.18
2022-09-07 00:00:00,834.47,86.72,22.28,0.96,9.78,35.25,50.23,4.81
2022-09-07 01:00:00,947.95,96.56,27.42,2.06,9.06,38.66,56.11,3.36
2022-09-07 02:00:00,754.36,62.58,32.56,5.19,9.42,27.32,41.09,3.45
2022-09-07 03:00:00,253.68,3.21,15.94,47.92,9.06,3.02,5.44,1.35
2022-09-07 04:00:00,223.64,1.38,9.42,57.22,5.66,1.53,3.18,0.93
2022-09-07 05:00:00,216.96,0.78,6.85,60.8,4.11,1.01,2.3,0.73
2022-09-07 06:00:00,216.96,0.59,6.6,60.8,3.87,0.88,2.06,0.77
2022-09-07 07:00:00,216.96,0.42,6.68,59.37,3.81,0.87,2.14,0.83
2022-09-07 08:00:00,216.96,0.23,6.17,60.08,3.43,0.87,2.17,0.82
2022-09-07 09:00:00,226.97,0.14,9.34,54.36,4.05,1.2,2.98,1.3
2022-09-07 10:00:00,240.33,0.02,12.17,47.92,4.29,1.5,3.72,1.76
2022-09-07 11:00:00,247.0,0.01,12.85,45.78,4.17,1.78,4.44,1.99
2022-09-07 12:00:00,247.0,0.01,11.31,47.21,3.78,1.78,4.63,1.95
2022-09-07 13:00:00,240.33,0.0,10.11,49.35,3.7,1.63,4.35,1.92
2022-09-07 14:00:00,236.99,0.0,10.11,49.35,4.05,1.62,4.2,1.98
2022-09-07 15:00:00,233.65,0.0,10.88,46.49,4.71,1.63,4.01,2.03
2022-09-07 16:00:00,226.97,0.0,11.48,43.99,5.54,1.59,3.54,1.87
2022-09-07 17:00:00,223.64,0.01,12.34,42.92,6.2,1.68,3.34,1.69
2022-09-07 18:00:00,220.3,0.01,13.02,41.13,6.44,1.79,3.45,1.68
2022-09-07 19:00:00,216.96,0.01,12.34,41.84,6.14,1.7,3.36,1.73
2022-09-07 20:00:00,216.96,0.0,11.31,43.27,5.72,1.57,3.2,1.71
2022-09-07 21:00:00,213.62,0.0,10.54,44.7,5.36,1.45,3.01,1.65
2022-09-07 22:00:00,216.96,0.01,10.97,43.99,5.48,1.5,3.08,1.74
2022-09-07 23:00:00,230.31,0.06,13.54,40.77,6.32,1.91,3.92,2.09
2022-09-08 00:00:00,230.31,1.66,11.82,43.27,7.27,2.03,4.15,2.12
2022-09-08 01:00:00,226.97,3.05,9.17,47.92,7.99,2.01,4.05,1.99
2022-09-08 02:00:00,216.96,2.65,6.77,55.79,7.39,1.79,3.57,1.65
2022-09-08 03:00:00,211.95,0.98,6.34,60.8,6.5,1.46,2.84,1.23
2022-09-08 04:00:00,210.29,0.58,6.34,60.08,6.26,1.31,2.6,1.12
2022-09-08 05:00:00,208.62,0.45,5.57,60.8,5.3,1.25,2.51,0.97
2022-09-08 06:00:00,210.29,0.38,5.44,60.08,4.41,1.22,2.58,1.0
2022-09-08 07:00:00,210.29,0.3,5.01,58.65,3.4,1.12,2.59,1.01
2022-09-08 08:00:00,210.29,0.25,4.58,57.22,2.77,1.08,2.6,0.89
2022-09-08 09:00:00,208.62,0.17,4.58,55.07,2.44,1.05,2.71,0.74
2022-09-08 10:00:00,210.29,0.01,4.93,53.64,2.35,1.06,2.9,0.74
2022-09-08 11:00:00,210.29,0.0,5.06,53.64,2.53,1.09,3.11,0.78
2022-09-08 12:00:00,210.29,0.0,5.1,53.64,2.8,1.09,3.13,0.79
2022-09-08 13:00:00,210.29,0.0,5.65,53.64,3.37,1.06,2.98,0.95
2022-09-08 14:00:00,213.62,0.0,7.28,52.21,5.07,1.14,2.87,1.28
2022-09-08 15:00:00,213.62,0.0,10.11,48.64,8.23,1.32,2.66,1.6
2022-09-08 16:00:00,211.95,0.0,12.0,45.06,10.61,1.43,2.4,1.68
2022-09-08 17:00:00,210.29,0.0,12.34,42.92,10.73,1.49,2.33,1.65
2022-09-08 18:00:00,206.95,0.0,12.17,41.13,10.37,1.47,2.15,1.38
2022-09-08 19:00:00,206.95,0.0,11.82,39.7,9.54,1.43,2.0,1.03
2022-09-08 20:00:00,206.95,0.01,11.31,38.62,8.58,1.4,1.94,0.88
2022-09-08 21:00:00,210.29,0.01,11.14,37.91,7.75,1.46,2.06,0.88
2022-09-08 22:00:00,213.62,0.01,12.34,35.76,7.99,1.68,2.45,1.04
2022-09-08 23:00:00,230.31,0.08,16.79,29.33,9.66,2.42,3.72,1.41
2022-09-09 00:00:00,250.34,0.82,21.76,21.82,11.92,3.38,5.24,1.65
2022-09-09 01:00:00,267.03,3.16,24.33,16.09,14.19,4.56,6.94,1.85
2022-09-09 02:00:00,280.38,6.48,24.33,14.13,16.21,5.95,8.79,2.09
2022-09-09 03:00:00,280.38,8.27,23.99,15.2,16.93,6.84,9.82,2.22
2022-09-09 04:00:00,267.03,5.98,23.31,21.1,15.74,6.37,8.92,2.31
2022-09-09 05:00:00,247.0,3.44,21.25,29.33,14.54,5.37,7.34,2.66
2022-09-09 06:00:00,226.97,1.69,11.82,47.92,9.3,3.43,4.64,2.31
2022-09-09 07:00:00,226.97,1.34,8.4,60.8,7.87,3.36,4.56,2.75
2022-09-09 08:00:00,230.31,0.96,6.85,68.66,7.09,3.71,4.89,3.29
2022-09-09 09:00:00,250.34,1.1,11.65,55.07,6.97,3.95,5.69,4.5
2022-09-09 10:00:00,277.04,0.29,19.19,29.68,6.62,3.92,6.84,6.33
2022-09-09 11:00:00,293.73,0.44,21.08,14.84,5.78,3.77,7.77,8.04
2022-09-09 12:00:00,293.73,0.91,19.88,9.48,5.3,3.73,8.49,9.63
2022-09-09 13:00:00,283.72,1.19,18.16,7.24,5.48,3.44,8.02,10.64
2022-09-09 14:00:00,270.37,0.84,16.79,9.3,5.54,3.02,6.92,10.89
2022-09-09 15:00:00,250.34,0.29,14.05,15.91,5.13,2.17,5.06,10.39
2022-09-09 16:00:00,233.65,0.08,10.54,22.89,4.41,1.35,3.23,8.99
2022-09-09 17:00:00,220.3,0.02,7.28,28.97,3.43,0.88,2.06,7.03
2022-09-09 18:00:00,216.96,0.02,5.65,31.83,2.95,0.75,1.71,5.32
2022-09-09 19:00:00,213.62,0.02,5.74,30.76,3.07,0.83,1.84,4.88
2022-09-09 20:00:00,213.62,0.03,6.08,28.61,3.25,0.93,1.98,4.24
2022-09-09 21:00:00,216.96,0.04,6.85,26.11,3.67,1.02,2.02,3.74
2022-09-09 22:00:00,220.3,0.06,7.8,23.96,4.23,1.12,2.05,3.61
2022-09-09 23:00:00,233.65,0.48,9.34,22.35,4.95,1.44,2.52,3.86
2022-09-10 00:00:00,243.66,2.57,8.31,25.39,5.6,1.7,2.96,4.18
2022-09-10 01:00:00,247.0,3.44,7.63,31.47,6.2,1.82,3.1,4.69
2022-09-10 02:00:00,240.33,2.79,7.03,41.84,6.44,1.85,3.0,4.69
2022-09-10 03:00:00,230.31,1.31,4.28,54.36,4.71,1.48,2.13,2.75
2022-09-10 04:00:00,226.97,1.1,3.86,61.51,4.41,1.49,2.03,2.22
2022-09-10 05:00:00,223.64,1.03,3.64,62.23,3.99,1.34,1.81,1.96
2022-09-10 06:00:00,220.3,1.08,3.98,57.22,3.7,1.17,1.6,1.88
2022-09-10 07:00:00,223.64,1.24,5.57,49.35,4.29,1.19,1.66,2.12
2022-09-10 08:00:00,226.97,1.12,7.71,41.13,4.95,1.21,1.72,2.25
2022-09-10 09:00:00,260.35,1.87,19.54,26.46,9.42,2.43,3.55,3.55
2022-09-10 10:00:00,303.75,1.52,31.53,9.48,11.68,3.64,5.39,5.32
2022-09-10 11:00:00,320.43,2.57,30.85,3.26,10.25,4.1,6.29,6.9
2022-09-10 12:00:00,330.45,4.69,27.76,1.32,8.82,4.97,7.89,7.79
2022-09-10 13:00:00,347.14,7.04,25.36,0.48,8.58,6.08,9.64,7.66
2022-09-10 14:00:00,353.81,8.61,24.68,0.27,8.82,6.89,10.69,6.46
2022-09-10 15:00:00,360.49,9.72,25.02,0.16,8.7,7.39,11.13,4.69
2022-09-10 16:00:00,353.81,10.39,25.36,0.07,8.34,7.33,10.64,3.42
2022-09-10 17:00:00,340.46,10.73,24.33,0.03,8.34,6.89,9.69,2.75
2022-09-10 18:00:00,320.43,9.83,22.62,0.04,7.99,6.11,8.59,2.47
2022-09-10 19:00:00,293.73,6.54,21.76,0.33,7.57,4.87,7.02,2.69
2022-09-10 20:00:00,263.69,1.96,21.93,4.43,7.87,3.49,5.19,3.1
2022-09-10 21:00:00,240.33,0.26,19.88,15.2,8.58,2.58,3.85,3.51
2022-09-10 22:00:00,236.99,0.2,20.22,17.7,9.06,2.56,3.85,3.67
2022-09-10 23:00:00,253.68,1.82,22.28,15.02,9.54,3.22,5.05,4.5
2022-09-11 00:00:00,280.38,8.61,18.16,19.13,10.25,3.92,6.4,5.89
2022-09-11 01:00:00,297.07,12.29,16.62,25.03,12.16,4.4,7.03,6.78
2022-09-11 02:00:00,287.06,9.61,15.42,40.05,12.4,4.06,6.2,6.21
2022-09-11 03:00:00,240.33,2.85,7.54,68.66,6.56,2.07,3.02,3.55
2022-09-11 04:00:00,233.65,1.93,6.08,82.97,6.26,2.24,3.05,3.42
2022-09-11 05:00:00,230.31,1.69,6.0,90.12,6.68,2.53,3.33,3.45
2022-09-11 06:00:00,230.31,1.66,6.43,91.55,6.97,2.58,3.39,3.26
2022-09-11 07:00:00,230.31,1.68,7.28,90.12,7.33,2.47,3.31,3.13
2022-09-11 08:00:00,233.65,1.47,8.57,87.26,7.57,2.44,3.44,3.17
2022-09-11 09:00:00,353.81,3.69,30.85,54.36,9.06,7.33,11.7,5.83
2022-09-11 10:00:00,520.71,4.64,65.12,11.18,11.8,14.34,23.2,11.27
2022-09-11 11:00:00,647.54,19.89,72.66,0.09,15.97,20.46,33.87,20.27
2022-09-11 12:00:00,714.3,33.08,69.23,0.0,18.12,24.58,41.02,28.88
2022-09-11 13:00:00,714.3,38.44,58.26,0.0,15.5,25.08,40.35,23.81
2022-09-11 14:00:00,607.49,28.61,45.93,0.04,9.78,19.11,29.37,12.79
2022-09-11 15:00:00,340.46,0.83,33.59,12.52,8.11,6.27,10.0,8.74
2022-09-11 16:00:00,290.39,0.08,23.99,24.68,7.45,4.08,6.57,7.6
2022-09-11 17:00:00,263.69,0.04,20.39,31.47,8.11,3.24,5.09,6.78
2022-09-11 18:00:00,247.0,0.02,18.51,36.12,9.06,2.8,4.32,5.95
2022-09-11 19:00:00,243.66,0.02,18.85,36.48,9.42,2.73,4.2,5.64
2022-09-11 20:00:00,240.33,0.02,19.88,35.41,9.89,2.76,4.29,5.45
2022-09-11 21:00:00,243.66,0.03,21.93,32.9,10.85,2.96,4.61,5.13
2022-09-11 22:00:00,250.34,0.08,26.05,27.54,11.92,3.48,5.46,4.94
2022-09-11 23:00:00,280.38,1.9,30.85,21.1,12.64,4.77,7.66,5.26
2022-09-12 00:00:00,323.77,10.84,28.1,24.32,14.07,6.26,10.19,6.33
2022-09-12 01:00:00,350.48,16.54,26.39,30.04,16.93,7.39,11.6,7.35
2022-09-12 02:00:00,343.8,15.2,25.7,41.84,18.6,8.4,12.15,7.47
2022-09-12 03:00:00,257.02,4.86,12.51,69.38,10.49,3.71,5.33,4.56
2022-09-12 04:00:00,240.33,3.02,9.51,83.68,9.54,3.46,4.75,4.43
2022-09-12 05:00:00,240.33,2.57,9.25,91.55,10.49,4.11,5.31,4.56
2022-09-12 06:00:00,250.34,3.19,13.02,91.55,13.83,5.63,7.02,4.75
2022-09-12 07:00:00,273.7,4.41,20.73,87.26,19.79,8.98,10.91,4.88
2022-09-12 08:00:00,283.72,3.8,24.68,84.4,21.7,10.69,13.1,4.37
2022-09-12 09:00:00,420.57,5.2,43.87,44.7,15.74,13.04,18.49,6.59
2022-09-12 10:00:00,654.22,16.54,69.92,3.89,17.4,20.77,30.7,12.41
2022-09-12 11:00:00,934.6,53.2,76.09,0.0,25.27,33.21,48.96,21.79
2022-09-12 12:00:00,1121.52,78.68,84.31,0.0,31.47,44.87,65.5,30.15
2022-09-12 13:00:00,1134.87,81.36,84.31,0.0,27.66,48.23,68.59,26.35
2022-09-12 14:00:00,894.55,54.54,65.8,0.0,16.21,34.85,48.99,17.23
2022-09-12 15:00:00,383.85,3.32,39.41,4.38,12.04,8.26,12.72,12.54
2022-09-12 16:00:00,307.08,0.52,30.16,11.8,11.8,5.16,8.04,11.78
2022-09-12 17:00:00,270.37,0.23,27.76,16.99,12.87,4.08,5.9,7.92
2022-09-12 18:00:00,243.66,0.05,20.05,28.61,10.85,3.02,4.21,2.91
2022-09-12 19:00:00,233.65,0.01,16.28,38.62,9.42,2.63,3.84,1.5
2022-09-12 20:00:00,230.31,0.01,15.42,45.06,9.18,2.53,3.81,1.27
2022-09-12 21:00:00,233.65,0.01,15.25,47.21,9.18,2.48,3.76,1.19
2022-09-12 22:00:00,240.33,0.01,18.51,41.84,10.49,2.93,4.35,1.35
2022-09-12 23:00:00,270.37,0.33,25.36,31.83,12.16,4.25,6.32,1.85
2022-09-13 00:00:00,300.41,2.1,27.42,27.54,12.76,4.98,7.45,2.22
2022-09-13 01:00:00,290.39,3.07,21.93,33.26,11.44,4.13,6.38,2.25
2022-09-13 02:00:00,260.35,2.71,15.94,41.13,10.25,2.96,4.81,1.98
2022-09-13 03:00:00,230.31,1.72,8.31,52.21,6.56,1.7,2.98,1.16
2022-09-13 04:00:00,223.64,1.93,6.68,56.51,6.08,1.55,2.77,1.01
2022-09-13 05:00:00,220.3,1.87,5.57,59.37,5.48,1.51,2.85,0.89
2022-09-13 06:00:00,223.64,1.87,5.83,60.08,5.6,1.62,3.37,0.93
2022-09-13 07:00:00,223.64,1.58,7.03,58.65,6.08,1.7,3.93,1.01
2022-09-13 08:00:00,223.64,0.89,7.88,57.22,5.78,1.62,4.04,0.99
2022-09-13 09:00:00,240.33,0.55,12.34,50.78,6.91,2.05,4.82,1.49
2022-09-13 10:00:00,263.69,0.1,16.45,44.35,7.75,2.71,5.87,2.06
2022-09-13 11:00:00,280.38,0.02,19.88,40.41,8.34,3.65,7.24,2.63
2022-09-13 12:00:00,313.76,0.07,24.33,33.62,8.34,5.22,9.64,3.26
2022-09-13 13:00:00,360.49,0.34,31.87,21.64,8.46,7.55,13.11,3.67
2022-09-13 14:00:00,417.23,1.73,38.39,9.3,8.94,10.3,17.08,3.61
2022-09-13 15:00:00,453.95,4.41,41.81,2.91,9.06,12.04,19.15,3.1
2022-09-13 16:00:00,413.89,3.32,40.44,3.4,8.7,10.18,15.66,2.18
2022-09-13 17:00:00,353.81,1.34,35.99,7.24,8.34,7.66,11.69,1.71
2022-09-13 18:00:00,310.42,0.56,30.85,11.8,8.11,6.02,9.21,1.52
2022-09-13 19:00:00,287.06,0.39,27.76,14.31,8.11,5.23,8.0,1.5
2022-09-13 20:00:00,273.7,0.37,27.08,14.84,8.46,4.97,7.58,1.52
2022-09-13 21:00:00,270.37,0.4,27.08,14.66,8.82,4.92,7.44,1.55
2022-09-13 22:00:00,283.72,0.78,28.79,10.91,9.42,5.44,8.23,1.71
2022-09-13 23:00:00,347.14,6.87,31.53,5.72,10.49,8.11,12.45,2.47
2022-09-14 00:00:00,447.27,23.69,27.42,9.21,11.92,11.96,18.32,2.98
2022-09-14 01:00:00,494.0,29.95,27.76,13.59,13.35,13.31,20.43,3.32
2022-09-14 02:00:00,417.23,19.67,26.05,23.6,14.31,9.89,16.06,3.55
2022-09-14 03:00:00,253.68,4.14,11.14,47.21,9.06,2.66,5.01,1.54
2022-09-14 04:00:00,236.99,2.51,8.23,51.5,7.09,1.83,3.8,1.19
2022-09-14 05:00:00,230.31,1.82,7.03,53.64,5.9,1.46,3.18,0.98
2022-09-14 06:00:00,230.31,1.65,7.2,52.93,5.66,1.36,2.89,1.0
2022-09-14 07:00:00,226.97,1.34,7.28,50.78,5.25,1.25,2.9,1.01
2022-09-14 08:00:00,223.64,0.78,6.68,50.07,4.17,1.07,2.77,0.93
2022-09-14 09:00:00,243.66,0.58,12.0,40.41,5.13,1.58,3.86,1.74
2022-09-14 10:00:00,270.37,0.14,17.31,30.04,5.48,2.24,5.31,2.82
2022-09-14 11:00:00,277.04,0.09,17.82,27.89,5.07,2.76,6.51,3.58
2022-09-14 12:00:00,270.37,0.05,15.59,31.83,4.29,2.76,6.67,3.51
2022-09-14 13:00:00,260.35,0.03,13.19,36.12,3.93,2.4,5.91,3.1
2022-09-14 14:00:00,250.34,0.02,11.82,37.91,3.93,2.14,5.28,2.75
2022-09-14 15:00:00,243.66,0.02,11.65,37.91,4.23,1.97,4.74,2.44
2022-09-14 16:00:00,236.99,0.02,13.37,33.97,5.13,2.1,4.62,2.41
2022-09-14 17:00:00,236.99,0.05,17.31,27.54,6.79,2.7,5.23,2.5
2022-09-14 18:00:00,236.99,0.15,22.62,19.13,8.94,3.82,6.6,2.79
2022-09-14 19:00:00,233.65,0.2,25.02,16.45,10.25,4.56,7.41,3.1
2022-09-14 20:00:00,230.31,0.14,23.99,19.31,11.09,4.48,7.21,3.23
2022-09-14 21:00:00,226.97,0.08,21.93,23.96,11.8,3.95,6.37,2.85
2022-09-14 22:00:00,226.97,0.08,21.59,25.03,11.92,3.74,5.98,2.5
2022-09-14 23:00:00,240.33,0.38,23.99,21.28,12.16,4.22,6.88,2.63
2022-09-15 00:00:00,253.68,2.24,24.68,19.67,12.99,4.71,8.03,3.04
2022-09-15 01:00:00,260.35,5.92,23.65,20.56,15.74,5.49,9.39,4.05
2022-09-15 02:00:00,257.02,9.39,22.62,22.53,19.31,6.42,10.65,5.07
2022-09-15 03:00:00,243.66,4.81,22.96,25.75,18.84,6.7,9.65,3.96
2022-09-15 04:00:00,233.65,2.82,19.54,32.9,16.21,6.13,8.16,3.1
2022-09-15 05:00:00,226.97,1.93,17.65,40.41,15.74,6.32,7.86,2.56
2022-09-15 06:00:00,226.97,2.01,19.71,41.13,18.12,6.98,8.41,2.5
2022-09-15 07:00:00,230.31,3.38,24.33,37.19,23.37,8.2,9.74,2.28
2022-09-15 08:00:00,233.65,4.08,27.08,33.97,26.7,8.71,10.14,1.49
2022-09-15 09:00:00,230.31,2.21,28.1,31.11,24.32,7.57,8.93,0.99
2022-09-15 10:00:00,230.31,0.16,22.96,31.47,16.45,5.36,6.66,0.89
2022-09-15 11:00:00,233.65,0.01,17.14,35.76,11.32,3.8,5.08,0.93
2022-09-15 12:00:00,230.31,0.02,17.48,32.54,12.99,3.57,4.68,0.82
2022-09-15 13:00:00,223.64,0.06,18.85,23.6,14.66,3.75,4.82,0.85
2022-09-15 14:00:00,223.64,0.14,19.88,16.99,15.14,4.06,5.17,1.03
2022-09-15 15:00:00,220.3,0.21,18.85,13.77,13.35,4.24,5.24,1.23
2022-09-15 16:00:00,216.96,0.19,14.74,13.23,9.06,3.82,4.53,1.25
2022-09-15 17:00:00,220.3,0.16,11.48,14.66,5.72,3.59,4.16,1.2
2022-09-15 18:00:00,223.64,0.1,9.42,18.24,4.11,3.35,3.92,1.22
2022-09-15 19:00:00,223.64,0.07,7.8,21.82,3.58,2.95,3.58,1.33
2022-09-15 20:00:00,226.97,0.06,7.2,23.6,3.64,2.73,3.4,1.42
2022-09-15 21:00:00,230.31,0.1,8.23,21.28,4.41,2.82,3.67,1.69
2022-09-15 22:00:00,233.65,0.27,10.54,15.38,5.6,2.95,4.09,2.06
2022-09-15 23:00:00,257.02,2.37,12.85,9.12,6.97,3.47,5.28,2.6
2022-09-16 00:00:00,283.72,7.82,11.31,13.23,8.23,4.0,6.52,3.45
2022-09-16 01:00:00,293.73,8.72,12.0,23.96,9.18,3.98,6.81,4.69
2022-09-16 02:00:00,280.38,6.37,11.65,41.84,9.3,3.53,6.03,4.88
2022-09-16 03:00:00,240.33,2.04,5.48,62.94,5.07,1.86,3.06,2.91
2022-09-16 04:00:00,236.99,1.42,4.76,74.39,4.77,1.8,2.84,3.17
2022-09-16 05:00:00,230.31,1.23,4.54,77.96,4.53,1.59,2.51,3.23
2022-09-16 06:00:00,223.64,1.29,4.67,75.1,4.17,1.24,2.06,2.75
2022-09-16 07:00:00,220.3,1.42,5.27,68.66,4.35,1.25,2.26,2.82
2022-09-16 08:00:00,216.96,1.31,6.08,65.8,4.83,1.4,2.75,3.07
2022-09-16 09:00:00,236.99,1.41,12.34,57.22,7.75,2.01,3.96,4.37
2022-09-16 10:00:00,257.02,0.3,20.05,42.2,9.89,2.59,5.19,6.52
2022-09-16 11:00:00,263.69,0.02,21.08,34.33,10.01,2.76,5.76,7.92
2022-09-16 12:00:00,257.02,0.03,19.71,31.47,9.3,2.67,5.97,8.49
2022-09-16 13:00:00,250.34,0.03,16.62,32.19,7.51,2.45,5.79,8.49
2022-09-16 14:00:00,243.66,0.02,13.71,34.69,5.54,2.35,5.71,8.23
2022-09-16 15:00:00,236.99,0.01,11.14,37.19,4.41,2.15,5.44,7.41
2022-09-16 16:00:00,223.64,0.01,8.83,38.62,3.87,1.8,4.73,6.4
2022-09-16 17:00:00,213.62,0.0,6.6,40.05,3.16,1.6,4.23,5.57
2022-09-16 18:00:00,210.29,0.0,5.57,39.7,2.83,1.66,4.39,5.19
2022-09-16 19:00:00,208.62,0.01,5.48,37.19,2.86,1.9,5.12,5.32
2022-09-16 20:00:00,208.62,0.01,5.65,35.05,2.95,2.11,5.85,5.38
2022-09-16 21:00:00,208.62,0.01,6.08,33.62,3.25,2.29,6.57,5.51
2022-09-16 22:00:00,211.95,0.02,6.85,32.54,3.61,2.55,7.54,5.7
2022-09-16 23:00:00,223.64,0.46,8.74,30.04,4.29,3.15,9.33,7.28
2022-09-17 00:00:00,233.65,2.6,8.57,31.47,5.3,3.8,11.64,9.12
2022-09-17 01:00:00,236.99,3.63,7.97,39.34,6.5,4.26,13.99,8.74
2022-09-17 02:00:00,230.31,2.82,7.03,55.07,7.21,4.28,13.97,7.03
2022-09-17 03:00:00,211.95,1.09,3.77,71.53,5.66,2.55,7.18,2.85
2022-09-17 04:00:00,208.62,0.87,3.64,77.25,5.84,1.7,3.56,2.12
2022-09-17 05:00:00,205.28,0.73,3.56,76.53,5.01,1.05,1.79,1.74
2022-09-17 06:00:00,205.28,0.68,3.64,72.24,3.93,0.72,1.22,1.65
2022-09-17 07:00:00,206.95,0.71,4.11,68.66,3.61,0.66,1.12,1.79
2022-09-17 08:00:00,208.62,0.64,4.54,65.09,3.46,0.64,1.06,1.96
2022-09-17 09:00:00,216.96,0.6,7.2,57.22,4.23,0.85,1.37,2.53
2022-09-17 10:00:00,226.97,0.12,10.28,46.49,4.71,1.17,1.87,3.32
2022-09-17 11:00:00,230.31,0.0,11.31,42.56,4.77,1.47,2.35,3.83
2022-09-17 12:00:00,230.31,0.0,10.8,43.27,4.65,1.62,2.64,4.12
2022-09-17 13:00:00,226.97,0.0,8.4,45.06,3.76,1.46,2.46,4.24
2022-09-17 14:00:00,220.3,0.0,6.51,43.63,3.01,1.28,2.24,4.31
2022-09-17 15:00:00,216.96,0.0,5.18,44.35,2.59,1.15,2.1,4.12
2022-09-17 16:00:00,213.62,0.0,4.41,50.07,2.53,1.03,2.05,3.64
2022-09-17 17:00:00,213.62,0.0,3.98,56.51,2.44,0.84,1.79,3.32
2022-09-17 18:00:00,213.62,0.0,4.93,57.22,2.98,0.76,1.58,3.89
2022-09-17 19:00:00,216.96,0.0,6.6,52.93,3.87,0.78,1.57,4.88
2022-09-17 20:00:00,216.96,0.0,8.31,48.64,4.83,0.87,1.71,5.7
2022-09-17 21:00:00,220.3,0.0,10.54,43.63,5.96,1.06,2.06,6.52
2022-09-17 22:00:00,230.31,0.01,12.17,38.98,6.44,1.27,2.49,7.47
2022-09-17 23:00:00,250.34,0.76,14.22,33.62,6.5,1.84,3.7,8.23
2022-09-18 00:00:00,270.37,4.08,13.71,32.19,6.85,2.43,5.08,8.61
2022-09-18 01:00:00,283.72,6.82,14.39,32.9,8.58,2.95,6.01,9.12
2022-09-18 02:00:00,290.39,8.05,16.11,37.19,10.85,3.36,6.26,9.25
2022-09-18 03:00:00,236.99,2.49,6.43,53.64,4.89,1.32,2.24,3.61
2022-09-18 04:00:00,226.97,1.58,4.33,62.23,3.93,1.17,1.89,3.01
